Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
19 DEC 2025,LGBBROSLTD,EQ,LG BALAKRISHNAN & BROS   ,Listed    ,19 DEC 2025,              10.00,          31892416,           1847.20,    58911670835.20
19 DEC 2025,LGEINDIA,EQ,LG ELECTRONICS INDIA LTD ,Listed    ,19 DEC 2025,              10.00,         678772392,           1577.40,  1070695571140.80  
19 DEC 2025,LGHL,EQ,LAXMI GOLDORNA HOUSE LTD ,Listed    ,19 DEC 2025,              10.00,          50092560,            289.35,    14494282236.00      
19 DEC 2025,LIBAS,EQ,LIBAS CONSU PRODUCTS LTD ,Listed    ,19 DEC 2025,              10.00,          26344580,             10.70,      282413897.60     
19 DEC 2025,LIBERTSHOE,EQ,LIBERTY SHOES LTD        ,Listed    ,19 DEC 2025,              10.00,          17040000,            274.65,     4680036000.00
19 DEC 2025,LICHSGFIN,EQ,LIC HOUSING FINANCE LTD  ,Listed    ,19 DEC 2025,               2.00,         550063000,            532.45,   292881044350.00 
19 DEC 2025,LICI,EQ,LIFE INSURA CORP OF INDIA,Listed    ,19 DEC 2025,              10.00,        6324997701,            852.00,  5388898041252.00      
19 DEC 2025,LIKHITHA,EQ,LIKHITHA INFRASTRUC LTD  ,Listed    ,19 DEC 2025,               5.00,          39450000,            182.95,     7218166500.00  
19 DEC 2025,LINC,EQ,LINC LIMITED             ,Listed    ,19 DEC 2025,               5.00,          59489164,            111.95,     6659217018.15      
19 DEC 2025,LINCOLN,EQ,LINCOLN PHARMA LTD       ,Listed    ,19 DEC 2025,              10.00,          20029728,            483.60,     9686376460.80   
19 DEC 2025,LINDEINDIA,EQ,LINDE INDIA LIMITED      ,Listed    ,19 DEC 2025,              10.00,          85284223,           5896.00,   502835778808.00
19 DEC 2025,LLOYDS,SM,LLOYDS LUXURIES LIMITED  ,Listed    ,19 DEC 2025,              10.00,          23863663,             64.45,     1538013080.35    
19 DEC 2025,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED ,Listed    ,19 DEC 2025,               1.00,        1165203961,             56.15,    65414550370.55
19 DEC 2025,LLOYDSENT,EQ,LLOYDS ENTERPRISES LTD   ,Listed    ,19 DEC 2025,               1.00,        1272126621,             70.85,    90142892364.05 
19 DEC 2025,LLOYDSME,EQ,LLOYDS METALS N ENERGY L ,Listed    ,19 DEC 2025,               1.00,         526448232,           1300.90,   684856505008.80  
19 DEC 2025,LMW,EQ,LMW LIMITED              ,Listed    ,19 DEC 2025,              10.00,          10683000,          14965.00,   159871095000.00       
19 DEC 2025,LODHA,EQ,LODHA DEVELOPERS LIMITED ,Listed    ,19 DEC 2025,              10.00,         998453473,           1090.20,  1088513976264.60     
19 DEC 2025,LOKESHMACH,EQ,LOKESH MACHINES LTD      ,Listed    ,19 DEC 2025,              10.00,          19996770,            167.05,     3340260460.80
19 DEC 2025,LORDSCHLO,EQ,LORDS CHLORO ALKALI LTD  ,Listed    ,19 DEC 2025,              10.00,          25153861,            176.05,     4428840306.25 
19 DEC 2025,LOTUSDEV,EQ,SRI LOTUS DEVLPRS N RTY L,Listed    ,19 DEC 2025,               1.00,         488723710,            154.95,    75717964390.30  
19 DEC 2025,LOTUSEYE,EQ,LOTUS EYE HOSP & INST L  ,Listed    ,19 DEC 2025,              10.00,          20796330,            125.30,     2605780149.00  
19 DEC 2025,LOVABLE,EQ,LOVABLE LINGERIE LTD     ,Listed    ,19 DEC 2025,              10.00,          14800000,             82.10,     1214932000.00   
19 DEC 2025,LOYALTEX,EQ,LOYAL TEXTILE MILLS LTD  ,Listed    ,19 DEC 2025,              10.00,           4816446,            211.65,     1019352631.45  
19 DEC 2025,LPDC,EQ,LANDMARK PR.DEV.CO.LTD   ,Listed    ,19 DEC 2025,               1.00,         134143160,              7.10,      953757867.60      
19 DEC 2025,LRRPL,SM,LEAD REC AND RUB PROD LTD,Listed    ,18 DEC 2025,              10.00,           8640675,             73.70,      636817747.50     
19 DEC 2025,LT,EQ,LARSEN & TOUBRO LTD.     ,Listed    ,19 DEC 2025,               2.00,        1375556003,           4073.50,  5603327378220.50        
19 DEC 2025,LTF,EQ,L&T FINANCE LIMITED      ,Listed    ,19 DEC 2025,              10.00,        2499869941,            300.30,   750710943282.30       
19 DEC 2025,LTFOODS,EQ,LT FOODS LIMITED         ,Listed    ,19 DEC 2025,               1.00,         347252944,            401.35,   139369969074.40   
19 DEC 2025,LTIM,EQ,LTIMINDTREE LIMITED      ,Listed    ,19 DEC 2025,               1.00,         296416766,           6197.50,  1837042907285.00      
19 DEC 2025,LTTS,EQ,L&T TECHNOLOGY SER. LTD. ,Listed    ,19 DEC 2025,               2.00,         105978918,           4515.20,   478516010553.60      
19 DEC 2025,LUMAXIND,EQ,LUMAX INDUSTRIES LTD     ,Listed    ,19 DEC 2025,              10.00,           9347732,           5605.00,    52394037860.00  
19 DEC 2025,LUMAXTECH,EQ,LUMAX AUTO TECH LTD      ,Listed    ,19 DEC 2025,               2.00,          68157705,           1542.00,   105099181110.00 
19 DEC 2025,LUPIN,EQ,LUPIN LIMITED            ,Listed    ,19 DEC 2025,               2.00,         456754517,           2125.80,   970968752238.60     
19 DEC 2025,LUXIND,EQ,LUX INDUSTRIES LIMITED   ,Listed    ,19 DEC 2025,               2.00,          30071681,           1118.70,    33641189534.70    
19 DEC 2025,LXCHEM,EQ,LAXMI ORGANIC INDUS LTD  ,Listed    ,19 DEC 2025,               2.00,         277147873,            171.50,    47528088740.75    
19 DEC 2025,LYKALABS,EQ,LYKA LABS LTD            ,Listed    ,19 DEC 2025,              10.00,          35690000,             75.45,     2693167400.00  
19 DEC 2025,LYPSAGEMS,EQ,LYPSA GEMS & JEWEL LTD   ,Listed    ,19 DEC 2025,              10.00,          29484000,              4.95,      146240640.00 
19 DEC 2025,M&M,EQ,MAHINDRA & MAHINDRA LTD  ,Listed    ,19 DEC 2025,               5.00,        1243528831,           3603.60,  4481180495391.60       
19 DEC 2025,M&MFIN,EQ,M&M FIN. SERVICES LTD    ,Listed    ,19 DEC 2025,               2.00,        1389971160,            376.60,   523463138856.00    
19 DEC 2025,MAANALU,EQ,MAAN ALUMINIUM LIMITED   ,Listed    ,19 DEC 2025,               5.00,          54084864,            166.10,     8982414213.10   
19 DEC 2025,MACOBSTECH,SM,MACOBS TECHNOLOGIES LTD  ,Listed    ,19 DEC 2025,              10.00,           9795200,            210.00,     2056992000.00
19 DEC 2025,MACPOWER,EQ,MACPOWER CNC MACHINES LTD,Listed    ,19 DEC 2025,              10.00,          10004160,           1000.75,    10011663120.00  
19 DEC 2025,MADHAV,EQ,MADHAV MARBLE & GRANITE  ,Listed    ,19 DEC 2025,              10.00,           8947000,             41.50,      371300500.00    
19 DEC 2025,MADHAVBAUG,SM,VAIDYA SANE AYUR LAB LTD ,Listed    ,19 DEC 2025,              10.00,          10513450,            275.00,     2891198750.00
19 DEC 2025,MADHUCON,EQ,MADHUCON PROJECTS LTD.   ,Listed    ,19 DEC 2025,               1.00,          73794940,              6.15,      452362982.20  
19 DEC 2025,MADHUSUDAN,SM,MADHUSUDAN MASALA LIMITED,Listed    ,19 DEC 2025,              10.00,          14470000,            134.50,     1946215000.00
19 DEC 2025,MADRASFERT,EQ,MADRAS FERTILISERS LTD   ,Listed    ,19 DEC 2025,              10.00,         161101300,             73.95,    11915052148.00
19 DEC 2025,MAGADSUGAR,EQ,MAGADH SUGAR & ENERGY LTD,Listed    ,19 DEC 2025,              10.00,          14091630,            499.00,     7031723370.00
19 DEC 2025,MAGNUM,EQ,MAGNUM VENTURES LTD.     ,Listed    ,19 DEC 2025,              10.00,          66411317,             23.10,     1533437309.55    
19 DEC 2025,MAGSON,SM,MAGSON RETAIL AND DIST L ,Listed    ,19 DEC 2025,              10.00,           9775000,            113.90,     1113372500.00    
19 DEC 2025,MAHABANK,EQ,BANK OF MAHARASHTRA      ,Listed    ,19 DEC 2025,              10.00,        7691554950,             57.30,   440803014184.50  
19 DEC 2025,MAHAPEXLTD,EQ,MAHA RASHTRA APEX COPR. L,Listed    ,19 DEC 2025,              10.00,          14150100,            106.40,     1505287638.00
19 DEC 2025,MAHASTEEL,BE,MAHAMAYA STEEL INDS LTD  ,Listed    ,19 DEC 2025,              10.00,          16434400,            829.00,    13624117600.00 
19 DEC 2025,MAHEPC,EQ,MAHINDRA EPC IRRIG LTD   ,Listed    ,19 DEC 2025,              10.00,          27942469,            124.00,     3464307306.60    
19 DEC 2025,MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,Listed    ,19 DEC 2025,              10.00,          29597200,             47.65,     1409714636.00
19 DEC 2025,MAHICKRA,SM,MAHICKRA CHEMICAL LIMITED,Listed    ,19 DEC 2025,              10.00,           8122160,            145.00,     1177713200.00  
19 DEC 2025,MAHLIFE,EQ,MAHINDRA LIFESPACE DEVLTD,Listed    ,19 DEC 2025,              10.00,         213278198,            399.45,    85193976191.10   
19 DEC 2025,MAHLOG,EQ,MAHINDRA LOGISTIC LIMITED,Listed    ,19 DEC 2025,              10.00,          99180771,            315.05,    31246901903.55    
19 DEC 2025,MAHSCOOTER,EQ,MAHARASHTRA SCOOTERS LTD ,Listed    ,19 DEC 2025,              10.00,          11428568,          14018.00,   160205666224.00
19 DEC 2025,MAHSEAMLES,EQ,MAHARASHTRA SEAMLESS LTD ,Listed    ,19 DEC 2025,               5.00,         133999252,            554.85,    74349484972.20
19 DEC 2025,MAITHANALL,EQ,MAITHAN ALLOYS LTD       ,Listed    ,19 DEC 2025,              10.00,          29111550,            939.85,    27360490267.50
19 DEC 2025,MAITREYA,SM,MAITREYA MEDICARE LIMITED,Listed    ,19 DEC 2025,              10.00,           6776000,            225.70,     1529343200.00  
19 DEC 2025,MAKS,SM,MAKS ENERGY SOL INDIA LTD,Listed    ,16 DEC 2025,              10.00,           6934790,             29.65,      205616523.50      
19 DEC 2025,MAL,SM,MANGALAM ALLOYS LIMITED  ,Listed    ,19 DEC 2025,              10.00,          24685927,             48.80,     1204673237.60       
19 DEC 2025,MALLCOM,EQ,MALLCOM (INDIA) LIMITED  ,Listed    ,19 DEC 2025,              10.00,           6240000,           1145.20,     7146048000.00   
19 DEC 2025,MALUPAPER,EQ,MALU PAPER MILLS LIMITED ,Listed    ,19 DEC 2025,              10.00,          17059250,             34.45,      588032347.50 
19 DEC 2025,MAMATA,EQ,MAMATA MACHINERY LIMITED ,Listed    ,19 DEC 2025,              10.00,          24607800,            412.75,    10156869450.00    
19 DEC 2025,MANAKALUCO,BE,MANAK ALUMINIUM CO. LTD. ,Listed    ,19 DEC 2025,               1.00,          65534050,             23.25,     1524322003.00
19 DEC 2025,MANAKCOAT,EQ,MAN COAT METAL & IND LTD ,Listed    ,19 DEC 2025,               1.00,         105834050,            132.80,    14054761840.00 
19 DEC 2025,MANAKSIA,EQ,MANAKSIA LTD.            ,Listed    ,19 DEC 2025,               2.00,          65534050,             59.70,     3911072104.00  
19 DEC 2025,MANAKSTEEL,EQ,MANAKSIA STEELS LTD      ,Listed    ,19 DEC 2025,               1.00,          65534050,             66.10,     4331145364.50
19 DEC 2025,MANALIPETC,EQ,MANALI PETROCHEMICALS LT ,Listed    ,19 DEC 2025,               5.00,         171999229,             61.25,    10531512791.65
19 DEC 2025,MANAPPURAM,EQ,MANAPPURAM FINANCE LTD   ,Listed    ,19 DEC 2025,               2.00,         846434729,            292.65,   247709123441.85
19 DEC 2025,MANAV,ST,MANAV INFRA PROJECTS LTD ,Listed    ,19 DEC 2025,              10.00,          13160000,             26.15,      344134000.00     
19 DEC 2025,MANBA,EQ,MANBA FINANCE LIMITED    ,Listed    ,19 DEC 2025,              10.00,          50239410,            140.60,     7064163440.10     
19 DEC 2025,MANCREDIT,EQ,MANGAL CREDIT N FINCORP L,Listed    ,19 DEC 2025,              10.00,          21113986,            167.05,     3527091361.30 
19 DEC 2025,MANDEEP,SM,MANDEEP AUTO INDUSTRIES L,Listed    ,19 DEC 2025,              10.00,          10337894,             22.30,      230535036.20   
19 DEC 2025,MANGALAM,EQ,MANGALAM DRUG & CHEM LTD ,Listed    ,19 DEC 2025,              10.00,          15828248,             24.00,      380036234.50  
19 DEC 2025,MANGLMCEM,EQ,MANGALAM CEMENT LTD      ,Listed    ,19 DEC 2025,              10.00,          27497298,            776.95,    21364025681.10 
19 DEC 2025,MANINDS,EQ,MAN INDUSTRIES (I) LTD.  ,Listed    ,19 DEC 2025,               5.00,          75009571,            408.10,    30611405925.10   
19 DEC 2025,MANINFRA,EQ,MAN INFRA LTD            ,Listed    ,19 DEC 2025,               2.00,         403666505,            127.70,    51548212688.50  
19 DEC 2025,MANKIND,EQ,MANKIND PHARMA LIMITED   ,Listed    ,19 DEC 2025,               1.00,         412758490,           2172.10,   896552716129.00   
19 DEC 2025,MANOMAY,BE,MANOMAY TEX INDIA LTD    ,Listed    ,19 DEC 2025,              10.00,          18048735,            205.10,     3701795548.50   
19 DEC 2025,MANORAMA,EQ,MANORAMA INDUSTRIES LTD  ,Listed    ,19 DEC 2025,               2.00,          59708530,           1341.80,    80116905554.00  
19 DEC 2025,MANORG,EQ,MANGALAM ORGANICS LIMITED,Listed    ,19 DEC 2025,              10.00,           8564440,            476.10,     4077529884.00    
19 DEC 2025,MANUGRAPH,EQ,MANUGRAPH INDIA LIMITED  ,Listed    ,19 DEC 2025,               2.00,          30415061,             16.05,      487553427.85 
19 DEC 2025,MANYAVAR,EQ,VEDANT FASHIONS LIMITED  ,Listed    ,19 DEC 2025,               1.00,         242957104,            598.20,   145336939612.80  
19 DEC 2025,MAPMYINDIA,EQ,C.E. INFO SYSTEMS LIMITED,Listed    ,19 DEC 2025,               2.00,          54721665,           1667.30,    91237432054.50
19 DEC 2025,MARALOVER,EQ,MARAL OVERSEAS LTD       ,Listed    ,19 DEC 2025,              10.00,          41508000,             44.70,     1856237760.00 
19 DEC 2025,MARATHON,EQ,MARATHON NXTGEN REALT LTD,Listed    ,19 DEC 2025,               5.00,          67420546,            535.30,    36090218273.80  
19 DEC 2025,MARCO,SM,MARCO CABLE & CONDUCTOR L,Listed    ,18 DEC 2025,              10.00,          18699000,             40.05,      748894950.00     
19 DEC 2025,MARICO,EQ,MARICO LIMITED           ,Listed    ,19 DEC 2025,               1.00,        1297933868,            741.20,   962028582961.60    
19 DEC 2025,MARINE,EQ,MARINE ELECTRICAL (I) LTD,Listed    ,19 DEC 2025,               2.00,         137944410,            202.90,    27987541344.90    
19 DEC 2025,MARINETRAN,SM,MARINETRANS INDIA LIMITED,Listed    ,17 DEC 2025,              10.00,          12726000,             22.80,      290152800.00
19 DEC 2025,MARKOLINES,EQ,MARKOLINES PAVEMENT TEC L,Listed    ,19 DEC 2025,              10.00,          22040920,            166.95,     3679731594.00
19 DEC 2025,MARKSANS,EQ,MARKSANS PHARMA LIMITED  ,Listed    ,19 DEC 2025,               1.00,         453288438,            182.80,    82870192235.15  
19 DEC 2025,MARUTI,EQ,MARUTI SUZUKI INDIA LTD. ,Listed    ,19 DEC 2025,               5.00,         314402574,          16414.00,  5160603849636.00    
19 DEC 2025,MASFIN,EQ,MAS FINANCIAL SERV LTD   ,Listed    ,19 DEC 2025,              10.00,         181453377,            315.95,    57330194463.15    
19 DEC 2025,MASKINVEST,BE,MASK INVESTMENTS LIMITED ,Listed    ,19 DEC 2025,              10.00,           3051500,            154.85,      472524775.00
19 DEC 2025,MASON,SM,MASON INFRATECH LIMITED  ,Listed    ,19 DEC 2025,              10.00,          17572500,            193.25,     3395885625.00     
19 DEC 2025,MASTEK,EQ,MASTEK LTD               ,Listed    ,19 DEC 2025,               5.00,          30974717,           2153.30,    66697858116.10    
19 DEC 2025,MASTER,SM,MASTER COMPONENTS LIMITED,Listed    ,19 DEC 2025,              10.00,           4000000,            328.00,     1312000000.00    
19 DEC 2025,MASTERTR,EQ,MASTER TRUST LIMITED     ,Listed    ,19 DEC 2025,               1.00,         123016000,            119.50,    14702872320.00  
19 DEC 2025,MATRIMONY,EQ,MATRIMONY.COM LIMITED    ,Listed    ,19 DEC 2025,               5.00,          21563422,            517.05,    11149367345.10 
19 DEC 2025,MAWANASUG,EQ,MAWANA SUGARS LIMITED    ,Listed    ,19 DEC 2025,              10.00,          39116864,             84.35,     3299116309.75 
19 DEC 2025,MAXESTATES,EQ,MAX ESTATES LIMITED      ,Listed    ,19 DEC 2025,              10.00,         161046444,            453.05,    72962091454.20
19 DEC 2025,MAXHEALTH,EQ,MAX HEALTHCARE INS LTD   ,Listed    ,19 DEC 2025,              10.00,         972236431,           1075.80,  1045931952469.80 
19 DEC 2025,MAXIND,EQ,MAX INDIA LIMITED        ,Listed    ,19 DEC 2025,              10.00,          52282115,            187.80,     9817535554.70    
19 DEC 2025,MAXPOSURE,SM,MAXPOSURE LIMITED        ,Listed    ,18 DEC 2025,              10.00,          22740950,             48.00,     1091565600.00 
19 DEC 2025,MAXVOLT,ST,MAXVOLT ENERGY INDUS L   ,Listed    ,19 DEC 2025,              10.00,          10903928,            470.55,     5130843320.40   
19 DEC 2025,MAYASHEEL,ST,MAYASHEEL VENTURES LTD   ,Listed    ,19 DEC 2025,              10.00,          22050000,             61.05,     1346152500.00 
19 DEC 2025,MAYURUNIQ,EQ,MAYUR UNIQUOTERS LTD     ,Listed    ,19 DEC 2025,               5.00,          43452600,            480.95,    20898527970.00 
19 DEC 2025,MAZDA,EQ,MAZDA LIMITED            ,Listed    ,19 DEC 2025,               2.00,          20025000,            213.00,     4265325000.00     
19 DEC 2025,MAZDOCK,EQ,MAZAGON DOCK SHIPBUIL LTD,Listed    ,19 DEC 2025,               5.00,         403380000,           2408.20,   971419716000.00   
19 DEC 2025,MBAPL,EQ,MADHYA BHARAT AGRO P. LTD,Listed    ,19 DEC 2025,              10.00,          87626940,            401.40,    35173453716.00     
19 DEC 2025,MBEL,EQ,M AND B ENGINEERING LTD  ,Listed    ,19 DEC 2025,              10.00,          57148215,            374.65,    21410578749.75      
19 DEC 2025,MBLINFRA,EQ,MBL INFRASTRUCTURE LTD   ,Listed    ,19 DEC 2025,              10.00,         152529256,             31.85,     4856531511.05  
